id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10051984,♥THE place to stay in BATIGNOLLES♥,25582978,Nathalie,,Batignolles-Monceau,48.88802404322893,2.3195744926977846,Entire home/apt,65,4,4,2016-02-24,0.69,1,357
6911202,Nice 2 rooms studio,9559706,Camille,,Batignolles-Monceau,48.891777632618414,2.31966299084456,Entire home/apt,55,5,4,2015-09-13,0.32,1,0
1380494,2 Room Apartment/Paris-Batignolles,7402437,Pauline,,Batignolles-Monceau,48.892245978163366,2.3171268149146527,Entire home/apt,90,3,0,,,1,365
9949206,Charmant studio Paris 17,32270568,Baptiste,,Batignolles-Monceau,48.892273733124256,2.3183649458454036,Entire home/apt,55,3,16,2016-06-15,2.50,1,143
7173393,Lovely apartment in Paris,30542971,Nadejda,,Batignolles-Monceau,48.89095174816449,2.3187169740771174,Entire home/apt,40,5,3,2015-08-05,0.26,1,1
13474403,2 pieces calme coeur des Batignolles proche parc,77100920,Martin,,Batignolles-Monceau,48.89004481935855,2.316138005785433,Entire home/apt,120,3,0,,,1,50
10049053,3 pièces 50m2 aux Batignolles,51577194,Louis,,Batignolles-Monceau,48.88920036605001,2.319613086181811,Entire home/apt,65,3,3,2016-06-23,0.56,1,79
9190261,Au coeur des Batignolles,12380976,Antoine,,Batignolles-Monceau,48.88784698240174,2.3190190984486247,Entire home/apt,65,7,0,,,1,0
6241871,Lovely flat in the BATIGNOLLES (2P),25230202,Virginie & Shervan,,Batignolles-Monceau,48.88754960140681,2.3203147839565763,Entire home/apt,65,2,1,2015-05-22,0.07,1,0
13602721,Nice flat close to Les Batignolles et Montmartre,7679708,Antoine,,Batignolles-Monceau,48.8937977998645,2.319332321600937,Entire home/apt,50,1,1,2016-07-03,1,1,90
4108069,2p lumineux calme coeur batignolles,21312931,Jonathan,,Batignolles-Monceau,48.889685068262985,2.3192475019342615,Entire home/apt,70,2,9,2016-06-26,1.07,1,23
13692973,Studio au coeur des Batignolles,76248872,Grégory,,Batignolles-Monceau,48.89181746297671,2.3153070689002497,Entire home/apt,60,1,0,,,1,88
13040160,☀ COSY STUDIO BATIGNOLLES CLOSE TO MONTMARTRE ☀,7646948,Nathalie,,Batignolles-Monceau,48.88920963965956,2.3202163736102905,Entire home/apt,60,1,1,2016-06-03,0.94,2,365
10290123,"Paris très typique, charme",5580197,Stefano,,Batignolles-Monceau,48.89274001831175,2.3202718419248765,Entire home/apt,50,1,3,2016-06-29,3,1,309
7203420,Studio dans les Batignolles,36537957,Mathias,,Batignolles-Monceau,48.88754836125125,2.3179400707661144,Entire home/apt,40,1,5,2015-08-01,0.42,1,0
7184403,Bright apartment in Batignolles,37551006,Mathilde,,Batignolles-Monceau,48.890979164690236,2.3189775155638057,Entire home/apt,40,1,1,2015-08-25,0.10,1,1
10332367,"Cosy and nice flat,feels like home",12963939,Sam,,Batignolles-Monceau,48.895341391867376,2.312823172355321,Entire home/apt,35,1,6,2016-06-26,1.41,1,354
7221077,Cosy flat heart of the Batignolles,17750744,Flora,,Batignolles-Monceau,48.88714160899193,2.318433513839179,Entire home/apt,55,3,1,2015-07-11,0.08,1,0
12676697,Beautiful and sunny room,9135353,Gerda,,Batignolles-Monceau,48.89671971497757,2.318745841555044,Private room,19,1,0,,,2,184
2810118,Paris 17ème Porte Clichy,10290468,Yingnan,,Batignolles-Monceau,48.89442882494882,2.3171589912838675,Private room,69,1,0,,,1,365
1825556,Nice & Quiet 65sqm near Montmartre,9547281,Vincent,,Batignolles-Monceau,48.88899278816767,2.3174995436841823,Entire home/apt,75,2,5,2015-12-19,0.38,1,0
12923207,Joli 3 pièces près des Batignolles,5289048,Nina,,Batignolles-Monceau,48.89379455284508,2.319956267837744,Entire home/apt,95,2,2,2016-05-28,1.18,1,30
13357386,Appart charmant / Lovely flat (quartier Epinettes),14197558,Etienne&Elsa,,Batignolles-Monceau,48.89463445763237,2.320457615303244,Entire home/apt,65,4,0,,,1,15
13458895,パリ17区アパート内の一室,39605503,Goemonier,,Batignolles-Monceau,48.8908316073239,2.3191298188991114,Private room,24,5,0,,,1,37
5816752,Bed & Breakfast in nice building ,15193024,Pierre,,Batignolles-Monceau,48.89006903110534,2.3200060888960965,Private room,40,2,0,,,3,0
11384867,Chambre avec balcon,59710226,Charlotte&Amir,,Batignolles-Monceau,48.88976894289212,2.3186208038810303,Private room,35,1,11,2016-06-05,2.89,1,2
9922466,Grande chambre très claire,51008274,Alexandra,,Batignolles-Monceau,48.8933266042239,2.314103185687055,Private room,80,1,0,,,1,365
6000538,Private mansion Paris room 1,31150359,Isabelle,,Batignolles-Monceau,48.89270097190559,2.3182585312487776,Private room,199,1,1,2016-06-03,0.94,2,365
56206,Grand appart Batignolles,266146,German,,Batignolles-Monceau,48.888973731971205,2.3186086410843627,Entire home/apt,104,3,5,2015-12-28,0.33,1,365
1339598,APPARTEMENT 17EME,7123481,Mari,,Batignolles-Monceau,48.88691045795802,2.3179644130250487,Entire home/apt,82,3,1,2014-11-12,0.05,1,349
13484053,Paris 17 chambre indépendante sur terrasse arborée,29426550,Antoine,,Batignolles-Monceau,48.88814215702433,2.306160367276912,Private room,55,1,0,,,2,49
5478064,studio 17ème brochant/guy moquet,28402185,Éloïse,,Batignolles-Monceau,48.89501173210844,2.3203514273941823,Entire home/apt,35,4,4,2016-05-28,0.27,1,0
6805509,Charming renovated parisian flat,30320529,Alexandre,,Batignolles-Monceau,48.88781857371903,2.311782174813704,Entire home/apt,85,1,0,,,1,0
4954455,Flo's Flat,12644187,Florian,,Batignolles-Monceau,48.89245839601899,2.318011863384771,Entire home/apt,51,3,1,2015-08-01,0.09,1,0
9093186,beautiful 2 rooms Paris Batignolles,5116092,Alexis & Camille,,Batignolles-Monceau,48.886648050603,2.3145328432952312,Entire home/apt,100,3,4,2016-04-05,0.56,22,298
7947454,Charming flat in Batignolles,13513064,Sébastien Et Marjorie,,Batignolles-Monceau,48.89288704652556,2.317458836961907,Entire home/apt,50,2,5,2016-01-25,0.52,1,42
13698157,Cosy Appartment in the Batignolles area,9581424,Marion,,Batignolles-Monceau,48.88676999465373,2.3191946346441874,Entire home/apt,37,3,0,,,2,17
12689216,Studio à partager,14593220,Maelle,,Batignolles-Monceau,48.88773098098764,2.3205158976608065,Shared room,26,1,5,2016-06-29,4.41,1,9
11945698,"Very cosy 2 rooms appt  ""Les Batignolles ""  17th",3020667,Virginie,,Batignolles-Monceau,48.88649898511655,2.319624255154136,Entire home/apt,70,2,0,,,1,22
6803644,Comfortable apartment 55m ² 17eme,27787860,Sarah,,Batignolles-Monceau,48.88681504834598,2.314575809647334,Entire home/apt,72,1,0,,,1,0
10375231,♥ ♥,53405800,Benjamin,,Batignolles-Monceau,48.893825029098096,2.319879971591423,Entire home/apt,50,5,0,,,1,365
4421502,Love nest in Paris,22951498,Pauline,,Batignolles-Monceau,48.88673236847076,2.3178238585136435,Entire home/apt,95,3,0,,,1,0
10187245,F1 cosy dans le 17ème,52319447,Aurore,,Batignolles-Monceau,48.89650726354377,2.316640384617145,Shared room,40,1,0,,,1,365
13214320,studio aux batignolles,74100763,Samuel,,Batignolles-Monceau,48.894096763027456,2.318261207096517,Entire home/apt,40,3,2,2016-06-11,1.82,1,149
8872329,Grand Studio avec terrasse ,22577838,Lo,,Batignolles-Monceau,48.89707922689514,2.3196215187762834,Entire home/apt,35,1,0,,,1,0
1542784,Nice flat in the Batignolles,2382364,Aurélien,,Batignolles-Monceau,48.88736905715533,2.318997813699539,Entire home/apt,150,3,1,2013-09-24,0.03,1,49
7861573,Appartement Triplex sur les Toits,41435944,Anne,,Batignolles-Monceau,48.88675199107743,2.3175044276742716,Entire home/apt,300,3,6,2016-06-26,0.68,3,315
11859647,Nice cosy and calm flat for two,489054,Hélène & Yann,,Batignolles-Monceau,48.89216438529753,2.3188869839209585,Entire home/apt,55,1,6,2016-06-10,1.98,1,39
6324011,3-pièces de charme Batignolles,25064909,Corneau,,Batignolles-Monceau,48.886472610227855,2.319728887014809,Entire home/apt,85,7,3,2015-07-20,0.24,1,0
4934949,Two-rooms flat near Montmartre 15mn,25424783,Brice,,Batignolles-Monceau,48.89020496859339,2.320512243708714,Shared room,35,1,35,2016-06-16,1.93,2,27
6037144,"Nice room - calm, well served area",31328321,Ghita,,Batignolles-Monceau,48.886894694084106,2.310522664754829,Private room,58,1,4,2016-06-15,0.30,1,180
8610813,EURO - 5 STOPS TO STADE DE FRANCE!,17298069,Vincent,,Batignolles-Monceau,48.88770549880288,2.3185606926633633,Entire home/apt,129,2,3,2016-01-02,0.33,1,94
3455701,Studio au coeur des Batignolles,2067525,Louise,,Batignolles-Monceau,48.891912869458324,2.3172406254948097,Entire home/apt,55,3,0,,,1,63
12554600,Sunny and calm appartment :),9135353,Gerda,,Batignolles-Monceau,48.895202599585325,2.318302214908419,Entire home/apt,36,1,0,,,2,0
7327370,Charmant Appartement Parisien 40m²,38385836,Anne,,Batignolles-Monceau,48.88677740388562,2.3184035331040374,Entire home/apt,60,2,7,2015-10-26,0.63,1,0
11491695,Beautiful flat great location Paris,60505418,Thibaut,,Batignolles-Monceau,48.88658359690977,2.315493937452149,Entire home/apt,70,1,11,2016-06-23,2.97,1,334
13609992,Beautiful Private Room in Center Paris,22425474,Thibault,,Batignolles-Monceau,48.88674145275948,2.3068656289266594,Private room,66,1,0,,,1,365
10653359,Studio confortable Batignolles,55014613,Samuel,,Batignolles-Monceau,48.89060787080856,2.317975344099833,Entire home/apt,45,1,0,,,1,305
1021493,"Batignolles, Montmartre",4585202,Maud,,Batignolles-Monceau,48.893441810525395,2.319432721031973,Entire home/apt,70,2,0,,,1,208
2885069,Nice appartment Paris,14744893,Nicolas,,Batignolles-Monceau,48.890800277954774,2.3187993445054125,Entire home/apt,99,2,33,2016-06-04,1.28,1,107
7239441,Nice studio for 2 people,10098669,Bouchra,,Batignolles-Monceau,48.894316304382244,2.3178121938222294,Entire home/apt,52,1,0,,,1,364
4530884,Lovely flat in a true parisien ne..,23491455,Miguel,,Batignolles-Monceau,48.88922826013849,2.318970647908898,Entire home/apt,69,3,12,2015-12-23,0.62,1,353
12806357,Petit studio agréable et lumineux,69798832,Clémentine,,Batignolles-Monceau,48.89358563147009,2.320298640033842,Entire home/apt,35,1,0,,,1,0
1785022,Pleasant living in heart of Paris,9368469,Sylvie,,Batignolles-Monceau,48.88647041659878,2.3203187459441446,Entire home/apt,90,7,14,2016-04-09,0.55,1,348
13394427,Spécial Euro 16  paris 17 arr.,76189162,Louis,,Batignolles-Monceau,48.88796988980822,2.3081600691368886,Private room,54,1,0,,,1,365
6911008,Charmant Appartement Batignolles,29868235,Valentin,,Batignolles-Monceau,48.89077558869753,2.3184255085964174,Entire home/apt,65,2,15,2016-05-23,1.21,1,276
12311682,ROME BATIGNOLLES,1239489,Victor,,Batignolles-Monceau,48.88891301071206,2.3116224132393186,Private room,65,2,0,,,1,87
6406706,Charming guest room / Jolie chambre,22980352,Alix,,Batignolles-Monceau,48.88892750182322,2.3113381582708823,Private room,65,1,116,2016-07-02,9.09,1,311
8232153,bedroom Paris,43411407,Marielle,,Batignolles-Monceau,48.88770678559895,2.3011696223753986,Private room,30,3,15,2016-06-28,1.51,1,275
6842118,Appartement atypique de 60m2,35353040,Jeanne,,Batignolles-Monceau,48.894579768152695,2.3195187342008596,Entire home/apt,100,1,0,,,1,0
10002623,70m² Coeur de Paris-batignolles,51384821,Sebastien,,Batignolles-Monceau,48.88720508231274,2.320294046330309,Entire home/apt,99,2,25,2016-06-27,4.03,1,15
6553078,En plein coeur des Batignolles,5634991,Roxane,,Batignolles-Monceau,48.88805264072306,2.3193325162795784,Entire home/apt,70,1,0,,,1,0
6764631,Cosy flat in Paris,19689277,Arthur,,Batignolles-Monceau,48.894035005865575,2.3186351184019376,Entire home/apt,45,5,0,,,1,0
10337664,Beautiful Flat in Batignolles,50734099,Nicolas,,Batignolles-Monceau,48.88648898212549,2.3202773865577138,Entire home/apt,60,5,0,,,1,0
7626259,Charming and well located 45m2 flat,5362618,Claire,,Batignolles-Monceau,48.888218641732166,2.3157197810781804,Entire home/apt,55,5,0,,,1,0
13567124,Lovely & cosy 2 br - Charmant 3p -batignolles 58m2,4489404,Anthony,,Batignolles-Monceau,48.887316416134254,2.31358675440896,Entire home/apt,120,1,1,2016-06-26,1,1,124
6828567,Le calme dans Paris,18437090,Philippe,,Batignolles-Monceau,48.88690835465784,2.307761689021483,Private room,95,1,0,,,1,365
1427589,Petit nid douillet ouest parisien,7014227,Edna,,Batignolles-Monceau,48.88868670591122,2.302100895061496,Entire home/apt,107,1,0,,,1,365
2477302,Bright Parisian BOURGEOIS Apartment,12670163,Antonio,,Batignolles-Monceau,48.88712730563319,2.309269816950229,Entire home/apt,99,4,39,2016-06-18,1.44,1,204
13475914,Petit cocon sous les toits,52099172,Mélisande,,Batignolles-Monceau,48.88721202323352,2.3110409694511254,Entire home/apt,35,1,1,2016-06-27,1,1,16
13587096,Jolie appartement parisien de 35m2,18271443,Raphaël,,Batignolles-Monceau,48.889010301727744,2.311122104447817,Entire home/apt,59,2,1,2016-06-27,1,1,337
5026829,"Nice ""Appartment PARC"" 115 m² Paris",25943364,Cedric,,Batignolles-Monceau,48.89235957958529,2.304558063873665,Entire home/apt,175,4,3,2015-09-21,0.28,1,16
10047430,Flat in Paris 17,51570818,Theophile,,Batignolles-Monceau,48.88793775962998,2.3100863632542663,Entire home/apt,70,3,0,,,1,0
10955552,Loft d'Architecte Batignoles/Wagram,7909324,Benoit,,Batignolles-Monceau,48.88664643250982,2.307575302501191,Entire home/apt,279,1,11,2016-06-27,2.36,1,356
13355458,Haussmanian luxury home 105m2 close Parc Monceau,26206595,Natacha,,Batignolles-Monceau,48.88774398787127,2.3101611490336,Entire home/apt,300,3,0,,,1,35
6937859,Appartement agréable Batignolles,36375405,Alexandra,,Batignolles-Monceau,48.88821174211891,2.3100499602774938,Entire home/apt,80,1,0,,,1,0
5394945,"1,5km from Arc the Triomphe",12494446,Yohan,,Batignolles-Monceau,48.886447656727434,2.2952628886714304,Entire home/apt,69,2,20,2016-06-19,1.34,1,12
13053712,Magnifique Appartement Haussmanien,5097658,July,,Batignolles-Monceau,48.88806096079481,2.3075798042017213,Entire home/apt,130,1,5,2016-06-15,3.95,1,360
12924169,Très spacieux deux pieces,22577831,Lynda,,Batignolles-Monceau,48.88953418605311,2.2983408592310366,Entire home/apt,129,5,1,2016-06-09,1,1,83
10560250,2 pièces proche batignolles,53419250,Man,,Batignolles-Monceau,48.888415924098155,2.3046758787938058,Entire home/apt,50,1,0,,,1,0
350126,Charming apartment with balcony,1773231,Cristina,,Batignolles-Monceau,48.889286447345754,2.3099497545255034,Entire home/apt,100,2,6,2013-05-11,0.11,1,365
13346185,Cosy apartment  in Paris 17,25023700,Gary,,Batignolles-Monceau,48.88973611977239,2.310778094564433,Entire home/apt,61,1,1,2016-06-14,1,1,175
2290789,Charming apartment Parc Monceau,4146465,Claire & Julien,,Batignolles-Monceau,48.887454585242914,2.3101437773119096,Entire home/apt,100,4,16,2016-06-07,0.61,1,218
1189002,Room in a large and sunny flat,5144946,Caroline,,Batignolles-Monceau,48.89210970756611,2.3039122050645164,Private room,45,2,1,2015-09-30,0.11,1,363
13173836,Beau 2 pièces  75017 Batignolles,18779555,Matt,,Batignolles-Monceau,48.88861707679913,2.309643757541961,Entire home/apt,60,2,0,,,1,69
4676153,Cosy moderne Monceau 55m² 2 pièces,24186171,Camille,,Batignolles-Monceau,48.88656156304335,2.3083024887520467,Entire home/apt,108,2,9,2016-02-05,0.49,1,0
13812256,Appt de 50 m2 Metro Pereire,80222075,Thursday,,Batignolles-Monceau,48.887293127828634,2.2962192058324216,Entire home/apt,40,7,0,,,1,263
3509286,Apt familial 100m2 3 chambres,15915521,Francine,,Batignolles-Monceau,48.891885869785064,2.305997902993974,Entire home/apt,200,10,0,,,1,0
7464442,Studio avec grande terrasse,39099315,Caroline,,Batignolles-Monceau,48.88659786989774,2.3110509437338753,Entire home/apt,60,5,1,2015-09-12,0.10,1,0
2361470,Lovely one-bedroom apartment,10750699,Severine,,Batignolles-Monceau,48.887638867975944,2.3110123830197673,Entire home/apt,45,3,9,2016-04-18,0.32,1,347
9078197,Appartement cozy,30857608,Clara,,Batignolles-Monceau,48.88709317385827,2.3101008857579477,Entire home/apt,75,1,0,,,1,90
13762212,Appartement familial cœur du 17ème,79208607,Edouard,,Batignolles-Monceau,48.887431113010344,2.299002355120151,Entire home/apt,120,1,0,,,1,359
13608133,Chambre double dans grand appartement,29686666,Jean Marc,,Batignolles-Monceau,48.887026919864574,2.2991492162858855,Entire home/apt,60,2,0,,,3,39
13695237,"Spacious, quiet and luminous apartment",79834626,Ivan,,Batignolles-Monceau,48.88776115071025,2.3095596038609654,Entire home/apt,140,3,0,,,1,353
2092981,Your cozy home in Paris!,10679095,Carmen,,Batignolles-Monceau,48.886892587552886,2.3103448233212998,Entire home/apt,60,1,0,,,1,0
7619091,Comfy Studio in Batignolles,39434941,Leria,,Batignolles-Monceau,48.89104201228426,2.319255452964391,Entire home/apt,35,1,4,2015-10-16,0.37,1,15
548954,Beautiful 6Bdr/240m2 Etoile-Monceau,402856,Guillaume,,Batignolles-Monceau,48.879063287190405,2.3013015971587856,Entire home/apt,385,2,31,2016-01-25,0.67,1,351
8080655,Appartement proche Champs Elysées,42683235,Lucie,,Batignolles-Monceau,48.87952772409064,2.2980428607328003,Private room,59,2,13,2016-06-18,1.33,2,359
5198995,Nice large room near Champs Elysées,26893880,Jean,,Batignolles-Monceau,48.877521298913344,2.2961376934728945,Private room,51,5,4,2015-10-26,0.38,1,0
9725820,Single room near Arc de Triomphe,50194867,Carlos,,Batignolles-Monceau,48.88130937488733,2.2986317814156156,Private room,40,2,21,2016-06-15,4.50,1,17
8359696,Charming room Arc deTriomphe/Ternes,43393838,Olivier,,Batignolles-Monceau,48.878976896866895,2.294667834334693,Private room,40,3,15,2016-06-25,2.20,1,133
4187648,Ravissante chambre 17ème arr,20716484,Fabienne,,Batignolles-Monceau,48.886535871144154,2.2939864064908466,Private room,80,3,0,,,2,256
574876,Apartment with Eiffel Tower view ,2323255,Scott,,Batignolles-Monceau,48.887220021741165,2.293975266320727,Private room,50,3,0,,,1,365
13542923,Cozy room in Paris with view over Paris' roofs,77920252,Abdoul,,Batignolles-Monceau,48.88652724979766,2.2913223718745086,Private room,111,1,1,2016-06-16,1,1,89
13392970,comfy 2 pieces close to Arc de Triomphe,12053037,Charlotte,,Batignolles-Monceau,48.880325851213655,2.2957982855328005,Entire home/apt,61,4,1,2016-06-27,1,1,11
10352391,Appartement près des Champs Elysées,53280692,Maxime,,Batignolles-Monceau,48.88129636931588,2.300261162848939,Entire home/apt,55,5,5,2016-06-07,0.88,1,10
11538466,Apartment on the rooftop of Paris,4889850,Tiphaine,,Batignolles-Monceau,48.88279831129898,2.295538805156611,Entire home/apt,69,1,4,2016-06-19,1.67,1,0
169050,Student room 1p near Arc deTriomphe,805564,Carole,,Batignolles-Monceau,48.880937835208144,2.294737101606428,Entire home/apt,54,7,21,2016-06-19,0.35,3,191
13387858,"Beau 45 m2 neuf, Courcelles",7539119,Aurelia,,Batignolles-Monceau,48.8800917529455,2.302102664013771,Entire home/apt,70,1,1,2016-06-30,1,1,325
4791476,Bel Appartement Paris Monceau 17ème,14788375,Nas,,Batignolles-Monceau,48.88019503186732,2.3026912633535117,Entire home/apt,160,2,93,2016-06-30,4.98,3,270
2408200,Beau 2-p. quartier Champs-Elysées,12309469,Natalia,,Batignolles-Monceau,48.88059585754314,2.2987390202176607,Entire home/apt,103,5,46,2016-06-15,1.72,1,100
8630118,125 m2 flat nearby Champs Elysees,24046199,Kim,,Batignolles-Monceau,48.8789042599885,2.2953777265929194,Entire home/apt,195,7,6,2016-02-24,0.87,1,0
13058921,CHARMING STUDIO NEAR CHAMPS ÉLYSÉES,4132368,Mylene,,Batignolles-Monceau,48.88020444376963,2.29797234977754,Entire home/apt,58,2,6,2016-06-27,6,3,325
3369580,BEAUTIFUL ARC DE TRIOMPHE APARTMENT,6252417,Gary,,Batignolles-Monceau,48.876995038097576,2.2964047256327054,Entire home/apt,55,2,115,2016-06-18,4.87,4,340
6565312,Studio 17e Etoile/Ternes/Pereire,31668882,Esther,,Batignolles-Monceau,48.88068978947057,2.2958754455326265,Entire home/apt,75,1,23,2016-07-03,2.31,1,28
9369884,Studio ternes / Champs Elysées,15860991,Samir,,Batignolles-Monceau,48.88062205709002,2.2996925864882494,Entire home/apt,50,2,18,2016-06-24,2.60,1,339
9917469,furnished apartment with kitchen,7262095,Gianmarco,,Batignolles-Monceau,48.8794420680474,2.299248311548357,Entire home/apt,105,1,0,,,1,0
13177728,APPARTEMENT 2 PIECES MARCHE PONCELET - TERNES,42223233,Alice,,Batignolles-Monceau,48.87921017729786,2.296364081652542,Entire home/apt,130,1,6,2016-06-30,4.50,1,361
9356955,Chambre type studette tout confort,48558616,Frédéric,,Batignolles-Monceau,48.88083592656055,2.2955960717874437,Entire home/apt,39,2,13,2016-05-09,2.27,1,1
13672349,Easy 1 bedroom in the heart of 17e arrondissement,9452121,Thibault,,Batignolles-Monceau,48.88144810209378,2.3000038014938124,Entire home/apt,100,1,0,,,1,34
1231455,Appartment near CHAMPS ELYSEE,6715860,Walid,,Batignolles-Monceau,48.878844153264616,2.296638683077924,Entire home/apt,70,2,120,2016-06-12,3.33,1,324
1064987,Charming 2 room apt Champs Elysées,5828372,Maelle,,Batignolles-Monceau,48.87775929654866,2.2964069924732633,Entire home/apt,95,3,25,2016-06-11,0.67,1,1
2078827,Wonderfull Studio CHAMPS ÉLYSÉE,4477174,Freedj,,Batignolles-Monceau,48.87649251591271,2.2964987451630967,Entire home/apt,95,3,50,2016-06-02,2.76,3,330
13628990,Cosy apartment in Paris,20509277,Alix,,Batignolles-Monceau,48.88034999500443,2.3024506625251364,Entire home/apt,65,1,3,2016-07-03,3,1,359
3516836,Paris Etoile Ternes Elysées,16179616,Beatrice,,Batignolles-Monceau,48.880084676237914,2.2965119117896555,Entire home/apt,72,1,69,2016-06-14,3.08,1,4
3466240,Charming studio near ChampsElysées ,17463971,Jacqueline,,Batignolles-Monceau,48.88165773147745,2.2994005909911666,Entire home/apt,50,5,49,2016-06-29,2.19,2,228
11806805,Appartment / Arc de Triomphe,6239799,Alex,,Batignolles-Monceau,48.87997959189248,2.2972040744712285,Entire home/apt,95,2,1,2016-03-30,0.31,1,0
7708707,Beautiful flat near the Flea Market,7160757,Gabrielle,,Batignolles-Monceau,48.90030525513511,2.3285280839180857,Entire home/apt,50,4,16,2016-06-30,1.85,1,147
248575,1B Ternes close to Champs Elysees,1301983,Angie,,Batignolles-Monceau,48.88000497837338,2.298965453625505,Entire home/apt,80,3,132,2016-06-09,2.41,1,315
4011739,appartment  near Champs Elysees,20800336,Maxime,,Batignolles-Monceau,48.879932162699966,2.299140298477388,Entire home/apt,133,3,63,2016-06-29,2.92,1,354
9182313,Studio a300m des Champs Elysee,47777408,Gaelle,,Batignolles-Monceau,48.87910341147342,2.2967023645436826,Entire home/apt,49,1,10,2016-05-23,1.29,1,4
8407124,Charmant studio parisien,7062142,Valeria,,Batignolles-Monceau,48.87941177328861,2.298500148830255,Entire home/apt,60,2,0,,,1,0
12922002,Stunning roof top flat in Ternes,70886360,Paul,,Batignolles-Monceau,48.88108556274294,2.297747332624842,Entire home/apt,90,4,0,,,1,347
9981043,Awesome ArcDTriomphe Private Studio,43780630,Issac Et Belles,,Batignolles-Monceau,48.88071627802471,2.296984713344884,Entire home/apt,19,5,19,2016-06-10,3.61,15,214
2796903,"Large 2BR flat for 4, Ternes - P17",939656,Erik-Lokappart,,Batignolles-Monceau,48.879152618308964,2.2969749126161023,Entire home/apt,149,4,3,2016-05-16,0.39,20,11
13796293,Appartement pour 6 près de l'Arc de triomphe,30700434,Bérénice,,Batignolles-Monceau,48.87948696202229,2.2944410349441355,Entire home/apt,105,1,0,,,1,58
7256712,Useful 2 rooms (Champs Elysées),37993553,Jean-Alexandre,,Batignolles-Monceau,48.87933360528569,2.298787816631527,Entire home/apt,90,1,0,,,1,0
12938214,Cosy Appartment near Champs Elysées,10634211,Pierre-Antoine,,Batignolles-Monceau,48.878513296649544,2.2986335363996573,Entire home/apt,75,1,9,2016-06-21,5.51,1,343
11128875,Studio,54963651,Thierry,,Batignolles-Monceau,48.87823213627801,2.298863300667643,Entire home/apt,51,5,13,2016-07-03,2.93,1,37
7552501,Charmant T2 - quartier des Ternes,39584005,Emmanuel,,Batignolles-Monceau,48.879670020142115,2.2967389447826907,Entire home/apt,58,1,4,2015-09-05,0.37,1,0
13084314,Central 2-room apartment in Paris-Ternes/Monceau !,69780070,Pierre-Maxime,,Batignolles-Monceau,48.88048963407091,2.2976022009447004,Entire home/apt,50,1,2,2016-06-06,1.67,1,19
6540568,** Quiet near Champs Elysees **,34203779,Diane Et Emmanuel,,Batignolles-Monceau,48.88014133580108,2.297629758930372,Entire home/apt,75,3,19,2016-06-04,1.75,1,362
2281047,Paris Designer flat,4528361,Nicolas,,Batignolles-Monceau,48.87888479477623,2.2982035030424983,Entire home/apt,91,3,74,2016-06-18,2.53,2,353
13271994,Superbe appartement- Arc de Triomphe (RDC),13722638,Tali,,Batignolles-Monceau,48.876592925324815,2.294742094561646,Entire home/apt,185,4,1,2016-06-21,1,5,352
5267718,Studio at Ternes/Wagram district,13013633,Benjamin,,Batignolles-Monceau,48.88179397621609,2.298442537313658,Entire home/apt,59,5,3,2015-11-14,0.22,52,333
11226955,❤️ Cosy Parisian Champs-Élysées,20106477,Flavio,,Batignolles-Monceau,48.875489579945274,2.295120083963191,Entire home/apt,49,2,28,2016-07-03,7.43,2,34
8677568,Haven in heaven,45575248,Mathieu,,Batignolles-Monceau,48.881248397589644,2.298277003235756,Entire home/apt,85,5,4,2016-04-02,0.45,1,320
9885125,Appartement proche Champs-Elysées,50852579,Cléophée,,Batignolles-Monceau,48.87950833263836,2.2991118232462626,Entire home/apt,85,2,7,2016-06-27,1.12,1,327
5880805,apat 2 pièces Ternes champs elysees,22883051,Frédéric,,Batignolles-Monceau,48.88045749817921,2.295542960263174,Entire home/apt,90,2,39,2016-06-18,3.06,1,344
12236238,Apartment with nice view Balconies,1466866,Chokri,,Batignolles-Monceau,48.881874384570054,2.300919850024395,Entire home/apt,75,3,4,2016-06-19,1.97,16,353
232293,Cosy studio near Champs Elysees,1215154,Fabrice,,Batignolles-Monceau,48.88339567194583,2.298780468637103,Entire home/apt,60,3,111,2016-05-29,2.56,1,224
5077042,Apart. Arc de Triomphe - max 4 pers,24579331,Aleida+Ruben+Miguel+Emilien,,Batignolles-Monceau,48.88125939767164,2.297229704457244,Entire home/apt,60,2,84,2016-06-11,4.81,23,55
13193019,Studio au coeur du 17 ème,51156267,Daniel,,Batignolles-Monceau,48.88332179215852,2.3008235445515233,Entire home/apt,60,1,6,2016-06-28,6,1,356
4335713,Near to Champs-Elysées,22512499,Audrey Et Edouard,,Batignolles-Monceau,48.87589780266748,2.2959441877388826,Entire home/apt,105,1,48,2016-05-15,2.41,2,126
5113244,Parisian flat near Champs Elysées,26419708,Selima,,Batignolles-Monceau,48.8781359194443,2.2945077317764366,Entire home/apt,80,1,52,2016-05-23,2.95,1,176
4058275,Incredible Champs Elysees Apartment,21047003,Nai,,Batignolles-Monceau,48.87819397152458,2.295173577460884,Entire home/apt,79,3,80,2016-06-09,3.78,2,344
4455929,"Design apartment, Arc de Triomphe",23121785,Theo,,Batignolles-Monceau,48.87756400692225,2.294654307218255,Entire home/apt,149,3,17,2016-05-31,1.37,1,167
